66,7.8409,64,0.68878,70,1.6397,3,0.93873,75,1.6328,0.087968,0.024611,660.59,13
78,8.4674,81,1.0651,3,0.93477,5,0.79553,119,0.50169,0.093321,0.026956,928.14,6
99,6.3566,101,0.52876,88,3.1781,83,2.2358,90,0.5378,0.12537,0.019856,1366.3,14
64,7.4401,66,0.66153,68,1.1344,24,7.1143,3,0.9413,0.088444,0.020266,1541.9,13
3,0.89893,119,0.56912,101,5.9483,105,0.76789,5,0.77471,0.18549,0.056626,1400,15
12,1.457,61,2.9784,63,2.1329,9,1.7145,3,0.94985,0.11656,0.041306,1201.8,12
55,8.2354,52,1.0569,47,0.70342,3,0.94774,28,1.2437,0.12677,0.033203,1474.9,10
55,8.8041,53,1.6039,94,7.9573,3,0.93369,90,2.3506,0.11303,0.020432,2001.2,10
57,4.9576,95,8.138,3,0.92709,119,0.51821,5,0.7918,0.11795,0.031873,1712.9,11
69,7.359,66,0.84203,58,0.9996,3,0.93763,5,0.79717,0.096964,0.017809,1451.1,13
52,13.583,48,2.4389,54,0.87248,43,0.64523,3,0.95533,0.13764,0.04333,2031.7,2
84,6.116,87,0.88227,62,4.5447,3,0.92796,119,0.51294,0.092577,0.018466,791.35,4
63,4.5983,88,3.1163,85,2.3225,3,0.9354,5,0.79687,0.1013,0.01436,1815.2,4
115,3.2203,117,3.5,108,1.5186,105,1.036,91,2.4503,0.18793,0.066561,2141.6,9
99,5.0994,83,1.9926,101,0.77319,91,4.1462,93,0.86088,0.11129,0.02201,1431.8,14
49,11.06,45,1.8314,51,0.76078,3,0.95804,55,0.69174,0.1461,0.046144,2735.9,2
100,8.0796,3,0.89946,119,0.56873,5,0.77506,90,3.1673,0.15318,0.034769,1408,15
98,6.3748,105,1.9028,108,1.0316,3,0.90836,103,0.5539,0.14315,0.025119,2525.7,9
51,12.272,54,1.6306,57,0.97471,48,0.63767,45,0.54732,0.12932,0.028137,1265.5,3
97,5.3841,3,0.91155,88,1.7802,119,0.53924,93,1.4475,0.13726,0.03127,1324.8,14
99,5.6838,88,1.759,3,0.90603,119,0.55571,93,1.9347,0.12674,0.028475,1184.6,14
85,4.6599,3,0.93104,62,2.8858,5,0.79337,119,0.50783,0.10811,0.030076,635.36,4
116,1.3309,110,2.3499,98,2.5453,107,0.62071,3,0.8722,0.18598,0.059308,1425.9,14
108,4.5903,99,4.6536,111,1.5446,106,1.0809,118,1.0136,0.15506,0.038971,1683.7,9
48,10.506,55,1.673,51,1.802,37,2.0269,45,0.87721,0.13998,0.032022,1595.8,3
75,4.5067,80,1.603,3,0.93239,5,0.79404,119,0.50495,0.10495,0.028473,787.99,6
105,10.032,102,1.7392,3,0.8957,99,0.84511,119,0.58932,0.17898,0.061714,1685.9,15
68,9.9284,64,2.6363,58,1.578,3,0.94164,5,0.79964,0.084563,0.017879,1128.8,13
58,7.9399,63,0.6806,61,0.91387,3,0.94411,83,3.0947,0.097592,0.019579,1801.3,12
13,2.1338,35,16.381,44,2.3568,39,2.2291,37,0.51339,0.18033,0.06587,1431,1
8,2.1311,5,3.7333,3,0.89801,48,9.5402,52,0.80282,0.21041,0.067922,1563.6,3
87,4.524,84,0.60223,3,0.92444,119,0.51735,5,0.78925,0.11739,0.024057,693.18,4
85,5.244,62,2.3569,88,0.67119,3,0.92391,119,0.51847,0.10004,0.026013,835.54,4
55,8.2865,51,1.1563,53,0.73925,48,0.88826,3,0.95434,0.12262,0.036108,1452.3,10
85,4.2499,62,3.1172,3,0.92963,5,0.79242,119,0.50955,0.095537,0.023505,721.68,4
85,5.1722,3,0.92416,62,3.3209,119,0.51772,5,0.78906,0.1216,0.030908,555.55,4
81,6.8871,3,0.92991,5,0.79261,119,0.50903,8,1.7844,0.082291,0.032745,816.88,6
51,8.8072,55,0.79374,45,1.1013,49,1.1095,3,0.95005,0.13174,0.041514,1470.2,10
66,5.1539,68,0.56874,3,0.93928,5,0.79817,8,1.8037,0.091404,0.030035,618,13
52,7.9777,50,1.4061,3,0.95417,5,0.80752,57,0.76889,0.14378,0.042681,1552.4,10
52,11.557,48,0.92105,50,0.7727,55,1.8379,37,1.3608,0.1294,0.038451,1354.7,3
48,13.805,52,1.525,45,0.61791,55,1.3054,41,0.55817,0.13414,0.038791,2301.5,2
101,6.0977,3,0.89955,105,0.59205,119,0.56622,5,0.77489,0.1584,0.046949,1117.3,15
49,14.806,51,1.2076,46,0.7994,55,1.018,43,1.7577,0.14133,0.038697,3698.3,2
50,6.9167,55,1.5951,45,1.0748,42,1.4584,40,0.90905,0.13843,0.035458,1376.3,3
52,13.522,48,1.3018,55,1.6665,42,1.1277,37,2.3042,0.12116,0.028215,1955.5,10
37,17.879,42,7.5541,47,3.5133,45,0.58471,40,0.93962,0.14962,0.044198,2135.8,2
55,11.578,52,1.1385,49,1.5074,44,0.87782,3,0.95528,0.12697,0.039734,1536.2,10
96,9.8478,93,0.57038,91,0.77029,89,0.53525,3,0.90916,0.12894,0.048206,1280,8
66,5.9873,68,0.76318,3,0.94001,5,0.79863,8,1.8057,0.096304,0.028541,993.06,13
61,5.6832,63,0.5764,3,0.94527,5,0.80184,8,1.8178,0.095608,0.02998,1326.2,12
66,5.239,3,0.94171,5,0.7997,59,0.72955,8,1.81,0.089817,0.023975,1073.7,13
84,5.2725,3,0.92863,86,0.54737,5,0.79188,119,0.51135,0.12404,0.027854,808.3,4
51,10.07,49,0.55268,55,0.97403,44,0.63387,42,0.5643,0.13681,0.03419,2139.4,2
86,4.8516,62,3.6766,3,0.92864,119,0.51211,5,0.79208,0.09648,0.017154,826.78,4
77,9.0727,3,0.92959,70,2.0037,5,0.79238,119,0.50942,0.087245,0.022841,928.2,6
55,11.186,52,1.8056,48,1.124,57,0.67016,50,0.74268,0.15991,0.036571,1989.2,10
104,6.1351,98,1.5558,3,0.89565,119,0.57947,108,0.61239,0.13848,0.04018,1697.7,15
66,6.7655,68,1.7227,59,1.6869,3,0.94186,5,0.7998,0.084239,0.023637,840.29,13
49,10.796,52,1.1726,55,0.91466,42,1.227,57,0.93122,0.13163,0.036099,1741.3,10
99,5.0019,101,0.63037,3,0.90538,119,0.5548,5,0.7784,0.13908,0.031934,1260.5,15
98,10.368,93,1.6141,56,8.0796,53,0.6738,3,0.92148,0.11961,0.015507,2553.3,11
78,6.4906,81,0.69024,3,0.92922,5,0.79205,119,0.50953,0.10313,0.040442,1240.3,7
69,5.9779,66,1.0512,3,0.94218,5,0.80002,8,1.8112,0.11984,0.026129,876.69,13
67,4.4468,3,0.93894,5,0.79796,8,1.8031,13,1.7709,0.09058,0.030752,475.41,13
108,3.4917,110,0.64725,114,1.7491,90,1.5467,95,1.0734,0.14764,0.027369,1213.7,14
3,1.4139,62,6.526,5,0.73578,8,1.7979,83,3.5149,0.11694,0.021665,1582.6,12
48,14.362,51,0.88033,55,0.7157,43,3.2388,40,2.0034,0.14046,0.039047,1798.2,3
84,3.3572,61,3.6305,5,2.7736,3,0.62605,8,1.8701,0.11929,0.030489,990.27,4
55,11.651,52,1.3966,49,0.55115,47,1.1931,3,0.95675,0.15225,0.034987,1348.8,3
50,12.924,48,0.52514,42,0.93156,45,1.0541,22,0.99031,0.14577,0.038609,1283.9,3
10,1.8716,52,9.7081,55,1.853,48,0.78441,13,1.7995,0.18521,0.046016,1372.3,3
47,8.427,55,4.2453,58,0.62599,63,1.3131,3,0.95799,0.11459,0.02697,1363.3,3
52,16.797,47,1.802,54,1.1979,57,1.1357,44,2.4318,0.13589,0.035002,1524.4,3
52,10.878,55,0.79475,57,0.57357,3,0.95299,44,1.9445,0.14444,0.03826,1553.6,10
83,3.27,61,4.4299,3,0.93334,5,0.79512,119,0.50573,0.10448,0.028887,757.48,4
99,10.807,105,1.2157,103,0.55984,3,0.90205,119,0.5635,0.14388,0.032256,2604.4,15
84,3.5526,61,3.9399,3,0.93207,14,1.3565,5,0.79417,0.097252,0.020488,1249.5,4
58,5.4906,3,0.94162,5,0.79985,83,2.4476,8,1.8121,0.099296,0.036865,1077.3,12
52,14.923,42,1.1737,50,0.82926,47,1.0396,39,0.83844,0.14702,0.043487,2382.7,2
38,4.5305,42,2,44,6.0933,49,0.53169,34,2.1381,0.16503,0.065,1181.4,1
56,12.844,50,1.5421,52,0.98815,43,1.9489,3,0.94981,0.12266,0.038853,1039.6,3
62,5.1457,85,5.2678,3,0.93979,5,0.79887,8,1.8096,0.089649,0.023323,1475.6,12
90,6.0582,93,0.77156,96,2.7239,58,4.4316,3,0.91734,0.11569,0.024415,2289.4,11
93,9.9569,90,0.954,96,0.9539,3,0.92037,119,0.52782,0.14496,0.031873,1823.3,11
55,10.309,57,0.55594,52,1.1818,49,0.8659,3,0.95385,0.12717,0.03819,2222.9,10
107,5.9274,102,1.2654,99,1.5604,110,0.6027,3,0.89878,0.18898,0.065673,1209.9,15
55,4.667,92,8.2716,3,0.93315,90,1.6125,5,0.79494,0.13734,0.018527,3847.6,11
79,7.5165,3,0.92962,5,0.7923,119,0.50897,8,1.782,0.088897,0.032782,1101.4,7
